"sep=;"
Start Time;Stop Time;Frame Error Time;ISDN Port Probe;NID_ENGINE;NID_OPERATIONAL;Calling Number;Called Number;Last NID_C;Last NID_BG;M Level;M_MODE;Direction;Frame Error;Frame Error Retransmission Count
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:44:05.165;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;1049;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:43:17.794;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;1043;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:42:38.720;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;1035;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:42:18.719;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;1033;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 09:32:36.810;2026-05-13 10:14:50.365;2026-05-13 09:41:33.339;E1 probe 18765 - patch panel 1 - port 2;13039;1009;00212799991041;799990099;811;1010;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 09:32:36.810;2026-05-13 10:14:50.365;2026-05-13 09:41:33.296;E1 probe 18765 - patch panel 1 - port 2;13039;1009;00212799991041;799990099;811;1010;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 09:32:36.810;2026-05-13 10:14:50.365;2026-05-13 09:41:32.259;E1 probe 18765 - patch panel 1 - port 2;13039;1009;00212799991041;799990099;811;1010;Level 2;Full Supervision;Train to track;Lost Frames;2
2026-05-13 09:32:36.810;2026-05-13 10:14:50.365;2026-05-13 09:41:31.843;E1 probe 18765 - patch panel 1 - port 2;13039;1009;00212799991041;799990099;811;1010;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:41:19.389;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;1021;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:41:03.639;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;1019;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 09:32:36.810;2026-05-13 10:14:50.365;2026-05-13 09:40:42.279;E1 probe 18765 - patch panel 1 - port 2;13039;1009;00212799991041;799990099;811;1022;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:40:09.893;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;1009;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:40:08.924;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;1009;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 09:32:36.810;2026-05-13 10:14:50.365;2026-05-13 09:39:34.126;E1 probe 18765 - patch panel 1 - port 2;13039;1009;00212799991041;799990099;811;1032;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:38:00.260;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;549;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 09:32:36.810;2026-05-13 10:14:50.365;2026-05-13 09:37:23.243;E1 probe 18765 - patch panel 1 - port 2;13039;1009;00212799991041;799990099;811;1052;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 09:32:36.810;2026-05-13 10:14:50.365;2026-05-13 09:37:13.791;E1 probe 18765 - patch panel 1 - port 2;13039;1009;00212799991041;799990099;811;1052;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 09:32:36.810;2026-05-13 10:14:50.365;2026-05-13 09:37:13.409;E1 probe 18765 - patch panel 1 - port 2;13039;1009;00212799991041;799990099;811;1052;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:37:04.423;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;537;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:37:04.389;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;537;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:37:04.313;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;537;Level 2;Full Supervision;Track to train;Retransmitted Frames;3
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:37:02.306;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;537;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 09:32:36.810;2026-05-13 10:14:50.365;2026-05-13 09:36:00.946;E1 probe 18765 - patch panel 1 - port 2;13039;1009;00212799991041;799990099;811;1402;Level 2;Full Supervision;Track to train;Retransmitted Frames;4
2026-05-13 09:32:36.810;2026-05-13 10:14:50.365;2026-05-13 09:35:59.442;E1 probe 18765 - patch panel 1 - port 2;13039;1009;00212799991041;799990099;811;1402;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 09:32:36.810;2026-05-13 10:14:50.365;2026-05-13 09:35:59.408;E1 probe 18765 - patch panel 1 - port 2;13039;1009;00212799991041;799990099;811;1402;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:33:38.859;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;75;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:33:37.915;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;75;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:33:37.864;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;75;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 09:32:36.810;2026-05-13 10:14:50.365;2026-05-13 09:33:05.328;E1 probe 18765 - patch panel 1 - port 2;13039;1009;00212799991041;799990099;810;6599;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:31:59.962;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;59;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:29:38.836;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;37;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:28:38.919;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;25;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:28:37.874;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;25;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:28:37.823;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;25;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:25:08.732;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;2543;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:23:20.136;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;2521;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:23:20.102;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;2521;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:21:17.038;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;2073;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:21:16.392;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;2073;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:21:16.324;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;2073;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:21:15.262;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;2073;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:20:26.600;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;2063;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:19:10.899;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;2049;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:17:19.472;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;2029;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:16:57.032;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;2025;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:16:56.981;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;2025;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:16:56.734;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;2023;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:16:56.683;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;2023;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:16:55.604;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;2023;Level 2;Full Supervision;Train to track;Lost Frames;2
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:16:55.510;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;2023;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:15:58.952;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;2015;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 09:13:43.035;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;1508;Level 1;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:12:10.914;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;1543;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:11:07.019;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;1531;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 09:10:02.987;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;1540;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 09:09:22.306;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;1550;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 09:09:21.830;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;1550;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:09:18.857;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;1519;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:08:39.986;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;811;1513;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 09:07:08.219;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;2008;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 09:05:28.293;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;2026;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:03:26.123;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;810;6025;Level 2;Full Supervision;Train to track;Retransmitted Frames;2
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:03:26.064;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;810;6025;Level 2;Full Supervision;Train to track;Retransmitted Frames;2
2026-05-13 09:01:24.235;2026-05-13 09:46:51.634;2026-05-13 09:03:24.933;E1 probe 18765 - patch panel 1 - port 1;13040;2013;00212799991061;799990099;810;6025;Level 1;Full Supervision;Train to track;Lost Frames;2
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 09:03:19.628;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;2052;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 09:03:15.115;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;2052;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 09:03:15.047;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;2052;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 09:02:05.687;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;2066;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 09:02:04.768;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;2068;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 09:02:03.859;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;2068;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 09:01:19.285;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;2076;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:58:42.996;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;2528;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:58:29.158;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;2530;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:58:28.257;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;2530;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:58:22.298;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;2530;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:56:13.387;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;4;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:56:02.906;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;6;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:56:01.920;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;6;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:56:01.376;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;6;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:55:05.532;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;16;Level 2;Full Supervision;Track to train;Retransmitted Frames;4
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:55:04.027;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;16;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:55:04.002;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;16;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:54:21.221;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;24;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:54:20.286;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;24;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:54:20.226;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;24;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:51:23.665;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;54;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:50:32.869;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;62;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:49:28.677;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;72;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:48:05.207;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;510;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:46:22.459;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;528;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:45:22.313;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;540;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 08:01:39.963;2026-05-13 08:45:36.050;2026-05-13 08:44:59.274;E1 probe 18765 - patch panel 1 - port 1;13030;2009;00212799991043;799990099;811;1405;Level 1;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:44:01.775;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;556;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:44:01.375;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;556;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:44:00.832;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;556;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 08:01:39.963;2026-05-13 08:45:36.050;2026-05-13 08:42:49.980;E1 probe 18765 - patch panel 1 - port 2;13030;2009;00212799991043;799990099;811;1049;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 08:01:39.963;2026-05-13 08:45:36.050;2026-05-13 08:42:49.818;E1 probe 18765 - patch panel 1 - port 1;13030;2009;00212799991043;799990099;811;1049;Level 1;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 08:01:39.963;2026-05-13 08:45:36.050;2026-05-13 08:42:48.671;E1 probe 18765 - patch panel 1 - port 2;13030;2009;00212799991043;799990099;811;1049;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 08:01:39.963;2026-05-13 08:45:36.050;2026-05-13 08:42:48.620;E1 probe 18765 - patch panel 1 - port 2;13030;2009;00212799991043;799990099;811;1049;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 08:01:39.963;2026-05-13 08:45:36.050;2026-05-13 08:42:47.311;E1 probe 18765 - patch panel 1 - port 2;13030;2009;00212799991043;799990099;811;1049;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 08:01:39.963;2026-05-13 08:45:36.050;2026-05-13 08:42:10.846;E1 probe 18765 - patch panel 1 - port 2;13030;2009;00212799991043;799990099;811;1043;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:41:28.809;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;1022;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 08:01:39.963;2026-05-13 08:45:36.050;2026-05-13 08:40:49.900;E1 probe 18765 - patch panel 1 - port 2;13030;2009;00212799991043;799990099;811;1033;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 08:01:39.963;2026-05-13 08:45:36.050;2026-05-13 08:40:48.659;E1 probe 18765 - patch panel 1 - port 2;13030;2009;00212799991043;799990099;811;1033;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 08:01:39.963;2026-05-13 08:45:36.050;2026-05-13 08:40:48.600;E1 probe 18765 - patch panel 1 - port 2;13030;2009;00212799991043;799990099;811;1033;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:39:46.886;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;1038;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:39:42.432;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;1038;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:39:41.403;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;1038;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 08:01:39.963;2026-05-13 08:45:36.050;2026-05-13 08:39:36.503;E1 probe 18765 - patch panel 1 - port 2;13030;2009;00212799991043;799990099;811;1019;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 08:01:39.963;2026-05-13 08:45:36.050;2026-05-13 08:39:35.152;E1 probe 18765 - patch panel 1 - port 2;13030;2009;00212799991043;799990099;811;1019;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 08:01:39.963;2026-05-13 08:45:36.050;2026-05-13 08:39:10.349;E1 probe 18765 - patch panel 1 - port 2;13030;2009;00212799991043;799990099;811;1017;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 08:01:39.963;2026-05-13 08:45:36.050;2026-05-13 08:39:10.323;E1 probe 18765 - patch panel 1 - port 2;13030;2009;00212799991043;799990099;811;1017;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:38:43.042;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;1046;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:38:21.401;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;1048;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 08:01:39.963;2026-05-13 08:45:36.050;2026-05-13 08:37:48.604;E1 probe 18765 - patch panel 1 - port 2;13030;2009;00212799991043;799990099;811;563;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:36:43.651;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;1402;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 08:01:39.963;2026-05-13 08:45:36.050;2026-05-13 08:36:29.996;E1 probe 18765 - patch panel 1 - port 2;13030;2009;00212799991043;799990099;811;547;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:36:23.022;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;1402;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 08:33:18.183;2026-05-13 09:15:25.486;2026-05-13 08:35:55.116;E1 probe 18765 - patch panel 1 - port 2;13049;1005;00212799993063;799990099;811;1406;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
